,MenuItemID,externalFactor,internalFactor,marketSize,4 oz Ice Cream dish,8 oz Ice Cream dish,Apple Pie,Apple Whole Each ,"Apple, Whole ",Apples ,Auntie Annes ,Avocado,Avocado - Metric ,BBQ Chicken,BBQ Rib Patty,BBQ Sauce,BBQ Sauce - Metric ,Bacon,Bacon - Metric ,"Bag, Catering Tray carry bag ","Bag, Large Pre-Pack Cookie ","Bag, Reusable Grocery","Bag, Small Pre-Pack Cookie ","Bag, Specialty Bag ","Bag, Sub bag ",Bagel,Baja Sauce ,Baked Fries,"Baked Fries, Box ","Bakery, Baked Bar",Balsamic Vinaigrette Sauce ,Banana Peppers ,Banana Peppers - Metric,Banana Smoothie Pack ,Beef Brisket - Metric,Beef Strip ,"Beef, Beef Chili Colorado","Beef, Prime Rib Steak","Beer, canned beverage",Beetroot - Metric,"Beverage, Coffee Iced - bottle or can","Beverage, Juice Box","Beverage, tea, 12 oz can ",Biscuits ,Black Bean Veggie Patty,Bologna,Bottle Beverage 390ml,Bottle Beverage 600ml,"Bottle, Flavoured Water","Bottle, Iced Tea ","Bottle, Sports Drink ",Bottled Beverages,"Bowl, Salad Bowl & Lid ","Box, Fit Chips ","Box, Giant Sub ","Box, Pizza ","Box, Pizza, Flatizza ","Box, Specialty - Small ","Box, Specialty- Large","Box, Subway To Go! Meal","Box, Toasties",Braised Beef with Vegetables & Gravy ,Bread,Bread Topping - Metric ,"Bread, Baby Sub","Bread, Wrap Tortilla ",Brownie,Buffalo Sauce,Buffalo Sauce - Metric ,Burger Patty ,"Butter, single portion ","Cabbage, Shredded - metric ","Caesar, Savory Caesar Sauce",Canned Beverages ,Capocollo,Caribbean Smoothie Pack,"Carrots, Shredded - Metric ","Cheese, Shredded - Metric","Cheese, Shredded Monterey Cheddar","Cheese, Shredded, Mozzarella - Metric","Cheese, Sliced - Metric","Cheese, Sliced cheese","Cheese, crumbled ","Cheese, mozzarella, fresh, sliced","Cheese,Shredded, Mozzarella",Chicken Fritter - Metric ,"Chicken Fritter Patty, No-Fry Crisp",Chicken Fritters ,Chicken Salad,"Chicken Salad, Orchard Chicken Salad ","Chicken Salad, Southwest Style ",Chicken Slice,Chicken Strips ,Chicken Strips - Metric,"Chicken, Chicken Schnitzel - Metric","Chicken, Classic Fillet - Metric ","Chicken, Enchilada Chicken ","Chicken, Lemon and Herb","Chicken, Oven Crisp","Chicken, Oven Roasted Patty - Metric ","Chicken, Shaved","Chicken, Three Pepper",Chicken. oven roasted patty,Chili Ginger Coconut Glaze ,"Chili, Bowl",Chipotle Sauce - Metric,Chipotle Southwest Sauce ,Chips,Chips as Sandwich Topping,Chorizo - Metric ,Cinnamon Roll,Coffee ,Coffee - Metric,Coffee Packet in Metric,Coffee Stirrer ,"Coffee, Sauces, SC ","Coffee, Single Serve Small ","Coffee, Single Serve portion ","Coffee, syrups, SC ","Coffee, whole bean, SC ",Cold Cut Combo ,Cold Cut Combo - Metric,Cookies,Corned Beef,Cranberry Sauce,Creamers -metric ,"Creamers, individual portions",Creamy Cilantro Lime Sauce ,Crisps (Australia) ,Croissant,Croutons ,Cucumber - Metric,Cucumber2,"Cup & Lid,7 oz Parfait ","Cup & lid, Souffle Portion Control,2oz.","Cup, 16 oz, cold, SC ","Cup, Cold 30 oz. ","Cup, Cold, 40 oz.","Cup, Cold,24 oz/700ml-710ml","Cup, Hot 100 mL Espresso ","Cup, Hot Cup, 16 oz. ","Cup, Smoothie 12 oz. clear ","Cup, Smoothie 16 oz. clear ","Cup, Smoothie Foam ","Cup, hot, 12 oz, SC","Cup, hot, 16 oz, SC","Cups, Cold 21 oz ","Cups, Cold, 12 oz /.3 L","Cups, Cold, 12 oz./350ml-360ml ","Cups, Cold, 16 oz./.4L ","Cups, Cold, 32 oz./940ml-950ml ","Cups, Hot Cup 12 oz. ","Cups, Hot Cup 8 oz.",Cutlery Spoon Asia ,"Cutlery, Knife & Fork Kit","Cutlery, Spoon ","Cutlery, Spoon - Spain ",D&W Buffalo Wing Cheese,D&W Chicken,D&W Cranberry Honey Mustard,D&W Ham,D&W Horseradish Cheddar Cheese ,D&W Horseradish Sauce,D&W Lacey Swiss Cheese ,D&W Picante Provolone Cheese ,D&W Roast Beef ,D&W Turkey ,D&W Wasabi Mustard ,D&W Zesty Honey Mustard,"Dairy Base, Cream Cheese ","Danish, SC ",Deli Paper ,Deli Rolls ,Delivery Fee ,"Dip Cup, Portion Control Fit Chips dips","Dip, Pre-Portion for chips ",Doughnuts,Dried Fruit Medley ,Egg Mayo ,"Egg, Hard Cooked ","Egg, breakfast precooked ","Egg, liquid","Eggplant, Breaded Peel-On Eggplant ",English Muffin ,Fajita seasoning ,Falafel,Falafel - Metric ,Fish Fillet 3 oz ,"Fit Chips, Chips (Fries) ",Flatbread,"Flavoured Tea, packets ",Fountain Bev Syrup - Metric,Fountain Beverage syrup,"Frozen Drink, Concentrate, SC","Fruit Blend, Parfait ",Fruit Roll-up,GR Ice Cream Malted Milk Mix ,GR Ice Cream Milk,GR Topping Banana,GR Topping Whipped Cream ,GR Toppings Chocolate,GR Toppings Fruit,"GR Toppings Fruit, liquid",GR Toppings RTU,Gluten-Free Bread,"Granola, Parfait ","Gravy, Biscuit Gravy, Sausage",Green Chile,Green Peppers,Green Peppers - Metric ,Guacamole,Guacamole - metric ,Ham,Ham - Metric ,Hash Browns,Hash Browns - Metric ,Honey Mustard Sauce,Honey Mustard Sauce - Metric ,Honey Sesame Sauce ,Horseradish Mayonnaise Sauce ,Hot Chocolate - Metric ,Hot Chocolate powder ,House Sandwich Sauce ,Hummus ,Ice Cream,Ice Cream Bowl 12 oz ,Ice Cream Bowl 16 oz ,"Ice Cream Bowl, Waffle ",Ice Cream Cone ,Ice Cream Lid 5 oz/12 oz bowl,"Ice Cream, 16 oz. Cup, Shakes","Ice Cream, 20 oz Cup, Shakes ","Ice Cream, 22 oz cup, Shakes ","Ice Cream, 32 oz cup, shakes ","Ice Cream, Lid, 16 & 20 oz cup, shakes ","Ice Cream, Lid, 16 oz/22 oz cup, shakes","Ice Cream, Lid, 32 oz cup, Shakes","Ice Cream, Lid, 4 & 8oz dish ","Ice Cream, Spoon ","Ice Cream, Straw ","Ice Cream, milk",Jalapeno Peppers ,Jalapeno Peppers - Metric,"Jug, 1 Gallon","Juice, Bottle","Juice, Chilled Orange",Kung Pao Glaze ,Lettuce,Lettuce - Metric ,Lid Soup Bowl 10 oz,Lid Soup Bowl 12 oz,"Lid, Cold Cup 30 oz","Lid, Cold Cup 40 oz","Lid, Cold, 12 oz./350ml-360ml","Lid, Cold, 24 oz/700ml-710ml ","Lid, Hot Cup ","Lid, Hot Cup 12 & 16 oz","Lid, Smoothie","Lid, Soup bowl ","Lid, cold cup 16/21 oz ","Lid, cold, cup 32 oz./940ml-950ml","Lid, cold, dome, 16 oz, SC ","Lid, cold, flat, 16 oz, SC ","Lid, hot, 12/16 oz, SC ",Lobster,Malibu Veggie Patty,Mango Smoothie Pack,Marinara -Metric ,Marinara Sauce ,Mayonnaise ,Mayonnaise - Metric,"Mayonnaise Packets, PC Packets ",Meatballs,Meatballs - Metric ,"Milk, Mini ","Milk, bottle ","Milk, bulk per Liter ",Mini R&D Ingredients (Drink Cost),Mini R&D Ingredients (Misc Cost) ,Mini R&D Ingredients (Unit Cost) ,Montreal Smoked Meat ,Mortadella ,Muffaletta ,"Muffins, bakery",Mushrooms,Mustard Glaze,"Mustard Packets, PC Packets",Mustards ,Napkins,"Nontrad, beverage, beer","Nontrad, pizza, 14 inch",Nontraditional Grape Fruit Cup ,Nontraditional Hand Fruit,Nontraditional Honeydew Fruit Cup,Nontraditional Mango Fruit Cup ,Nontraditional Pineapple Fruit Cup ,Nontraditional Strawberries & Blueberries Fruit Cup,Nontraditional Veggie Cup,Nontraditional Watermelon Fruit Cup,"Nontradtional, Yogurt 6 oz.","Oil Packets, PC Packets","Olive Oil Blend, Sauce ",Olives ,Olives - Metric,Onions ,Onions - Metric,Parmesan Cheese,Parmesan Cheese - Metric ,Pastrami - Metric,"Pastrami, beef ",Pastry ,Pastry Bites ,Pepperoni,Pepperoni - Metric ,Pepperoni For Pizza - Metric ,Pepperoni for Pizza,Peri-Peri Seasoning,Pickles,Pickles - Metric ,Pineapple - Metric ,"Pizza, pre-made",Poblano Lime Glaze ,"Pouch, Flatbread 6 inch portion paper pouch","Produce, Coriander ","Produce, cole slaw ",Promotional Cup - 32 oz. ,Protein Chicken Tandoori ,"Protein, Beef Churrasco / American Steahouse ","Protein, Beef Shredded ","Protein, Chicken Fajita Strips ","Protein, Chicken Tikka Diced ","Protein, Chicken, Golden Herb Schnitzel","Protein, Pork, Pulled Applewood","Protein,Chicken,Breaded",Pulled Pork,Pulled Pork - Metric ,"Raisin, Single Serve ",Ranch - Metric ,Ranch Dressing ,Ranchero Seasoning ,Roast Beef ,Roast Beef - Metric,SUBWAY Card,Salad Dressing Packet,Salami ,Salami - Metric,"Sauce, Bistro Aioli","Sauce, Butter Glaze","Sauce, Caramelised Onion ","Sauce, Cheddar Cheese Sauce","Sauce, Cole Slaw ","Sauce, Creamy Sriracha ","Sauce, Garlic Aioli - Metric ","Sauce, Gorganzola","Sauce, Green Chili ","Sauce, Hollandaise ","Sauce, Horseradish Sauce ","Sauce, Lemon Olive Oil ","Sauce, Mexican, 10/940 Gram","Sauce, Peri-Peri ","Sauce, Poblano Caesar Sauce","Sauce, Smoky Chili Lime Sauce","Sauce, Tikka - Metric","Sauce, Vera Cruz Green Chili ","Sauce, Vietnamese - Metric ","Sauce, Wasabi","Sauce, Zesty Avocado Sauce ","Sauce, Zesty Tzatziki Cucumber ",Sauerkraut ,Sausage Patties,Sausage Patties - Metric ,Sausage Pizza Crumble - Metric ,Sausage Pizza crumble,"Sausage, Italian Style ","Seafood Sensation, Seafood & Crab Blend","Seafood, Seafood Sensation - Metric","Seasoning, BBQ ","Seasoning, Chicken Fajita","Seasoning, Herb Chicken","Side, Fruit Crisps ","Side, Fruit Cup","Sleeve, 12/16 oz, hot cup, SC",Smoked Turkey Thigh,Smokey BBQ Sauce ,Smoky Hickory Sauce,"Smoothie Booster, nontrad","Smoothie Coco Syrup, nontrad ","Smoothie Cup 20 oz., nontrad ","Smoothie Kiwi-Lime Syrup, nontrad","Smoothie Lid 20 oz., nontrad ","Smoothie Lid 32 oz., nontrad ","Smoothie Mangosteen Syrup, nontrad ","Smoothie Orange Mix, nontrad ","Smoothie cup 32 oz., nontrad ",Smoothie mix ,"Smoothie mix, nontrad","Smoothie, Banana, nontrad","Smoothie, Caramel Concentrate","Smoothie, Mango Concentrate","Smoothie, Mango, nontrad ","Smoothie, Mocha Concentrate","Smoothie, Non Fat Vanilla Yogurt ","Smoothie, Pineapple, nontrad ","Smoothie, Pomagranate Berry Concentrate","Smoothie, Strawberry Concentrate ","Smoothie, Strawberry, nontrad",Soup Bowl,"Soup, Frozen ","Soup, Frozen - Metric","Spinach, Baby Spinach","Spinach,Baby Spinach - Metric","Spread, Garlic Dairy Base","Spread, Skagen ","Spread, Smoked Gouda ","Steak, Diced - Metric","Steak, Shaved","Steak, Shaved - Metric ",Straw,Strawberry Smoothie Pack ,"Sub Wrap, Paper Wrap ",Subway Cafe,Sugar Packet ,Sweet Onion Sauce,Sweet Onion Sauce - Metric ,Sweetener packets,"Syrup toppings , yogurt machine",TCBY ,"Tea bag, single serve","Tea bag, single serve, SC",Tea with Milk powdered ,Teriyaki Glaze ,Teriyaki Glaze - Metric,Thin Sliced Ham,Thin Sliced Roast Beef ,Thin Sliced Turkey ,Thousand Island Sauce,Tomatoes ,Tomatoes - Metric,"Topping, Sour Cream","Toy, Kids Meal Premium ","Tray & Lid , Aluminum Catering 1/3 size","Tray, Catering Flat Tray ","Tray, Catering Sandwich Tray ","Tray, Catering, 18 inch",Tuna ,Tuna - Metric,Turkey ,Turkey - Metric,"Vegan, Fire Roasted Tomato Sauce ","Vegan, Sweet Potato Curry Sauce",Veggie Patty ,Vidalia French Onion Sauce ,Vinegar,"Vinegar Packets, PC Packets","Walmart, Hot Dog Jumbo ","Walmart, Hot Dog Roll","Walmart, Hot Dog, Regular","Walmart, Icee Syrup","Walmart, Popcorn Kit, 22 oz. ","Walmart, Popcorn kit 1.4 oz","Walmart, Popcorn kit 8 oz. ","Walmart, Pretzel ","Walmart, Tray, Hot Dog Tray",Water bottle 350 mL,"Water, Bottle","Water, Bottle 400ml","Water, Large Bottle","Water, Small Bottle","Water, Sparkling ","Whipped Cream, SC","Yogurt, Bulk ","Yogurt, Bulk - Metric","Yogurt, Parfait (Pre-made) ","Yogurt, cup single serve ",white coffee mix white - metric
1,1,0.003861744332505759,0.016897225226419774,2741.0395158574343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.004844271060083787,0.010422804248960289,2237.4149565355942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.007158339739120013,0.05079079382260264,137.5958718199154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
